Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
20,Kemba Walker,27,CHO,PG,80,80,34.2,7.4,17.0,.431,2.9,7.5,.384,4.5,9.5,.469,.516,4.5,5.3,.864,0.4,2.7,3.1,5.6,1.1,0.3,2.2,1.2,22.1,AS,walkeke02
21,Paul George,27,OKC,SF,79,79,36.6,7.3,17.0,.430,3.1,7.7,.401,4.2,9.3,.454,.521,4.3,5.2,.822,0.9,4.7,5.7,3.3,2.0,0.5,2.7,2.9,21.9,DPOY-4ASNBA3,georgpa01
22,Blake Griffin,28,2TM,PF,58,58,34.0,7.5,17.2,.438,1.9,5.6,.345,5.6,11.6,.482,.493,4.5,5.7,.785,1.3,6.1,7.4,5.8,0.7,0.3,2.8,2.4,21.4,,griffbl01
22,Blake Griffin,28,LAC,PF,33,33,34.5,7.7,17.5,.441,1.9,5.7,.342,5.8,11.8,.488,.497,5.2,6.6,.785,1.4,6.5,7.9,5.4,0.9,0.3,3.0,2.4,22.6,,griffbl01
22,Blake Griffin,28,DET,PF,25,25,33.2,7.2,16.7,.433,1.9,5.4,.348,5.4,11.3,.473,.489,3.5,4.4,.784,1.1,5.6,6.6,6.2,0.4,0.4,2.6,2.4,19.8,,griffbl01
23,CJ McCollum,26,POR,SG,81,81,36.1,8.2,18.6,.443,2.3,5.9,.397,5.9,12.7,.465,.506,2.6,3.1,.836,0.7,3.3,4.0,3.4,1.0,0.4,1.9,2.1,21.4,,mccolcj01
24,Karl-Anthony Towns,22,MIN,C,82,82,35.6,7.8,14.3,.545,1.5,3.5,.421,6.3,10.8,.585,.596,4.2,4.9,.858,2.9,9.4,12.3,2.4,0.8,1.4,1.9,3.5,21.3,ASNBA3,townska01
25,Donovan Mitchell,21,UTA,SG,79,71,33.4,7.5,17.2,.437,2.4,7.0,.340,5.2,10.3,.502,.506,3.0,3.8,.805,0.7,3.1,3.7,3.7,1.5,0.3,2.7,2.7,20.5,ROY-2,mitchdo01
26,MarShon Brooks,29,MEM,SG,7,1,27.6,7.3,14.6,.500,2.7,4.6,.594,4.6,10.0,.457,.593,2.9,3.3,.870,1.1,1.9,3.0,3.6,1.6,0.4,2.3,0.9,20.1,,brookma01
27,Khris Middleton,26,MIL,SF,82,82,36.4,7.2,15.5,.466,1.8,5.0,.359,5.5,10.5,.517,.524,3.9,4.4,.884,0.5,4.7,5.2,4.0,1.5,0.3,2.3,3.3,20.1,,middlkh01
28,Klay Thompson,27,GSW,SG,73,73,34.3,7.9,16.2,.488,3.1,7.1,.440,4.7,9.0,.525,.585,1.1,1.3,.837,0.4,3.4,3.8,2.5,0.8,0.5,1.8,1.6,20.0,DPOY-11AS,thompkl01
29,T.J. Warren,24,PHO,SF,65,65,33.0,8.1,16.4,.498,0.3,1.4,.222,7.8,15.0,.523,.507,3.0,3.9,.757,1.9,3.2,5.1,1.3,1.0,0.6,1.3,2.3,19.6,,warretj01
30,Tyreke Evans,28,MEM,PG,52,32,30.9,7.0,15.6,.452,2.2,5.5,.399,4.8,10.1,.482,.523,3.2,4.0,.785,0.8,4.3,5.1,5.2,1.1,0.3,2.3,1.8,19.4,,evansty01
31,Dennis Schröder,24,ATL,PG,67,67,31.0,7.5,17.1,.436,1.1,3.9,.290,6.3,13.2,.480,.469,3.4,4.0,.849,0.7,2.4,3.1,6.2,1.1,0.1,2.7,2.2,19.4,,schrode01
32,John Wall,27,WAS,PG,41,41,34.4,6.8,16.3,.420,1.5,4.1,.371,5.3,12.2,.436,.466,4.3,5.9,.726,0.5,3.1,3.7,9.6,1.4,1.1,3.9,2.0,19.4,AS,walljo01
33,Jrue Holiday,27,NOP,SG,81,81,36.1,7.6,15.4,.494,1.5,4.4,.337,6.1,11.0,.557,.543,2.3,2.9,.786,0.8,3.7,4.5,6.0,1.5,0.8,2.6,2.5,19.0,DPOY-7DEF1,holidjr01
34,Harrison Barnes,25,DAL,PF,77,77,34.2,7.0,15.7,.445,1.5,4.3,.357,5.4,11.4,.478,.494,3.4,4.1,.827,1.0,5.1,6.1,2.0,0.6,0.2,1.5,1.2,18.9,,barneha02
35,Tobias Harris,25,2TM,PF,80,80,33.4,7.0,15.3,.460,2.3,5.6,.411,4.7,9.7,.488,.535,2.2,2.7,.829,0.7,4.7,5.5,2.4,0.9,0.4,1.3,2.1,18.6,,harrito02
35,Tobias Harris,25,DET,PF,48,48,32.6,6.7,14.8,.451,2.4,5.8,.409,4.3,9.0,.478,.531,2.4,2.8,.846,0.8,4.3,5.1,2.0,0.7,0.3,1.1,1.9,18.1,,harrito02
35,Tobias Harris,25,LAC,PF,32,32,34.5,7.6,16.0,.473,2.2,5.3,.414,5.4,10.7,.501,.541,2.0,2.5,.800,0.7,5.3,6.0,3.1,1.2,0.6,1.7,2.3,19.3,,harrito02
36,Chris Paul,32,HOU,PG,58,58,31.8,6.3,13.8,.460,2.5,6.5,.380,3.8,7.2,.532,.550,3.5,3.8,.919,0.6,4.8,5.4,7.9,1.7,0.2,2.2,2.4,18.6,,paulch01
37,Nikola Jokić,22,DEN,C,75,73,32.6,6.7,13.5,.499,1.5,3.7,.396,5.2,9.7,.538,.554,3.5,4.2,.850,2.6,8.1,10.7,6.1,1.2,0.8,2.8,2.8,18.5,,jokicni01
38,Eric Gordon,29,HOU,SG,69,30,31.2,6.0,14.1,.428,3.2,8.8,.359,2.9,5.2,.544,.540,2.8,3.5,.809,0.4,2.1,2.5,2.2,0.6,0.4,1.9,1.7,18.0,6MOY-2,gordoer01
39,Jeremy Lin,29,BRK,PG,1,1,25.0,5.0,12.0,.417,1.0,2.0,.500,4.0,10.0,.400,.458,7.0,7.0,1.000,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,18.0,,linje01
40,Evan Fournier,25,ORL,SF,57,57,32.2,6.5,14.1,.459,2.2,5.9,.379,4.2,8.2,.516,.538,2.6,3.0,.867,0.4,2.8,3.2,2.9,0.8,0.3,1.7,2.4,17.8,,fournev01
41,Eric Bledsoe,28,2TM,PG,74,74,31.4,6.3,13.4,.473,1.7,4.9,.347,4.6,8.5,.545,.536,3.4,4.3,.795,0.7,3.1,3.8,5.0,2.0,0.6,2.9,2.5,17.7,,bledser01
41,Eric Bledsoe,28,PHO,PG,3,3,27.7,5.3,13.3,.400,1.3,4.3,.308,4.0,9.0,.444,.450,3.7,4.7,.786,1.0,1.3,2.3,3.0,1.3,0.7,3.3,2.0,15.7,,bledser01
41,Eric Bledsoe,28,MIL,PG,71,71,31.5,6.4,13.4,.476,1.7,4.9,.349,4.7,8.5,.550,.540,3.4,4.3,.795,0.7,3.2,3.9,5.1,2.0,0.6,2.9,2.5,17.8,,bledser01
42,Andrew Wiggins,22,MIN,SF,82,82,36.3,6.9,15.9,.438,1.4,4.1,.331,5.6,11.7,.475,.481,2.5,3.8,.643,1.0,3.4,4.4,2.0,1.1,0.6,1.7,2.0,17.7,,wiggian01
43,Aaron Gordon,22,ORL,PF,58,57,32.9,6.5,14.9,.434,2.0,5.9,.336,4.5,9.0,.497,.500,2.7,3.9,.698,1.5,6.4,7.9,2.3,1.0,0.8,1.8,1.9,17.6,,gordoaa01
44,Kevin Love,29,CLE,C,59,59,28.0,5.7,12.4,.458,2.3,5.6,.415,3.3,6.8,.494,.552,4.0,4.5,.880,1.7,7.5,9.3,1.7,0.7,0.4,1.5,2.0,17.6,AS,loveke01
45,Tim Hardaway Jr.,25,NYK,SG,57,54,33.1,6.3,15.0,.421,2.3,7.2,.317,4.0,7.8,.516,.496,2.6,3.1,.816,0.6,3.4,3.9,2.7,1.1,0.2,1.6,2.2,17.5,,hardati02
46,Gary Harris,23,DEN,SG,67,65,34.4,6.6,13.6,.485,2.3,5.9,.396,4.2,7.7,.553,.570,2.0,2.4,.827,0.6,2.1,2.6,2.9,1.8,0.2,1.8,1.8,17.5,,harriga01
47,Goran Dragić,31,MIA,PG,75,75,31.7,6.5,14.3,.450,1.5,4.0,.370,5.0,10.3,.481,.502,2.9,3.6,.801,0.7,3.4,4.1,4.8,0.8,0.2,2.2,2.4,17.3,AS,dragigo01
48,Marc Gasol,33,MEM,C,73,73,33.0,5.9,14.2,.420,1.5,4.4,.341,4.5,9.8,.456,.473,3.8,4.6,.834,1.1,7.0,8.1,4.2,0.7,1.4,2.7,2.5,17.2,,gasolma01
49,Mike Conley,30,MEM,PG,12,12,31.1,5.3,14.0,.381,2.0,6.4,.312,3.3,7.6,.440,.452,4.4,5.5,.803,0.0,2.3,2.3,4.1,1.0,0.3,1.5,2.0,17.1,,conlemi01
50,JJ Redick,33,PHI,SG,70,70,30.2,5.8,12.6,.460,2.8,6.6,.420,3.0,6.0,.504,.569,2.8,3.1,.904,0.1,2.4,2.5,3.0,0.5,0.1,1.5,1.8,17.1,,redicjj01
51,Zach LaVine,22,CHI,SG,24,24,27.3,5.7,14.8,.383,1.8,5.1,.341,3.9,9.7,.405,.442,3.6,4.5,.813,0.4,3.5,3.9,3.0,1.0,0.2,1.8,2.3,16.7,,lavinza01
52,Jamal Murray,20,DEN,PG,81,80,31.7,5.9,13.1,.451,2.0,5.4,.378,3.9,7.7,.502,.529,2.8,3.1,.905,1.0,2.7,3.7,3.4,1.0,0.3,2.1,2.1,16.7,,murraja01
53,Dwight Howard,32,CHO,C,81,81,30.4,6.2,11.2,.555,0.0,0.1,.143,6.2,11.2,.559,.556,4.1,7.2,.574,3.1,9.3,12.5,1.3,0.6,1.6,2.6,3.1,16.6,,howardw01
54,Nikola Vučević,27,ORL,C,57,57,29.5,7.0,14.7,.475,1.1,3.6,.314,5.9,11.2,.527,.513,1.4,1.6,.819,1.8,7.4,9.2,3.4,1.0,1.1,1.9,2.5,16.5,,vucevni01
55,Carmelo Anthony,33,OKC,PF,78,78,32.1,6.1,15.0,.404,2.2,6.1,.357,3.9,8.9,.437,.476,1.9,2.5,.767,0.9,4.9,5.8,1.3,0.6,0.6,1.3,2.5,16.2,,anthoca01
56,Kawhi Leonard,26,SAS,SF,9,9,23.3,5.8,12.3,.468,1.2,3.9,.314,4.6,8.4,.539,.518,3.4,4.2,.816,0.7,4.0,4.7,2.3,2.0,1.0,1.8,1.0,16.2,,leonaka01
57,Kyle Lowry,31,TOR,PG,78,78,32.2,5.2,12.1,.427,3.1,7.6,.399,2.1,4.5,.474,.553,2.9,3.3,.854,0.8,4.7,5.6,6.9,1.1,0.2,2.3,2.5,16.2,AS,lowryky01
58,Brandon Ingram,20,LAL,SF,59,59,33.5,6.1,12.9,.470,0.7,1.8,.390,5.4,11.1,.483,.497,3.3,4.8,.681,1.0,4.4,5.3,3.9,0.8,0.7,2.5,2.8,16.1,,ingrabr01
59,Kyle Kuzma,22,LAL,PF,77,37,31.2,6.1,13.5,.450,2.1,5.6,.366,4.0,7.9,.511,.527,1.9,2.7,.707,1.1,5.1,6.3,1.8,0.6,0.4,1.8,2.1,16.1,ROY-46MOY-9,kuzmaky01
60,Julius Randle,23,LAL,C,82,49,26.7,6.1,11.0,.558,0.1,0.5,.222,6.0,10.5,.575,.563,3.7,5.2,.718,2.2,5.8,8.0,2.6,0.5,0.5,2.6,3.3,16.1,,randlju01
61,Ben Simmons,21,PHI,PG,81,81,33.7,6.7,12.3,.545,0.0,0.1,.000,6.7,12.2,.551,.545,2.4,4.2,.560,1.8,6.3,8.1,8.2,1.7,0.9,3.4,2.6,15.8,ROY-1,simmobe01
62,Will Barton,27,DEN,SG,81,40,33.1,5.7,12.7,.452,1.9,5.2,.370,3.8,7.5,.510,.528,2.2,2.8,.805,0.9,4.2,5.0,4.1,1.0,0.6,1.8,2.1,15.7,6MOY-4,bartowi01
63,Nikola Mirotić,26,2TM,PF,55,14,27.2,5.6,12.4,.447,2.5,6.5,.377,3.1,5.9,.525,.546,2.0,2.5,.818,1.1,6.3,7.4,1.5,0.8,0.7,1.1,2.0,15.6,6MOY-7,mirotni01
63,Nikola Mirotić,26,CHI,PF,25,3,24.9,5.7,12.1,.474,2.8,6.4,.429,3.0,5.6,.525,.588,2.6,3.2,.823,0.7,5.6,6.4,1.6,0.6,0.5,1.2,1.8,16.8,,mirotni01
63,Nikola Mirotić,26,NOP,PF,30,11,29.1,5.4,12.7,.427,2.2,6.6,.335,3.2,6.2,.524,.513,1.6,1.9,.810,1.4,6.8,8.2,1.4,1.0,0.9,1.0,2.1,14.6,,mirotni01
64,D'Angelo Russell,21,BRK,PG,48,35,25.7,5.8,14.0,.414,1.9,5.8,.324,3.9,8.2,.477,.481,2.0,2.7,.740,0.6,3.3,3.9,5.2,0.8,0.4,3.1,1.9,15.5,,russeda01
65,Danilo Gallinari,29,LAC,SF,21,21,32.0,4.9,12.2,.398,1.7,5.3,.324,3.1,6.9,.455,.469,3.9,4.1,.931,0.4,4.4,4.8,2.0,0.6,0.5,1.2,1.4,15.3,,gallida01
66,Isaiah Thomas,28,2TM,PG,32,15,26.9,4.9,13.2,.373,1.7,5.9,.293,3.2,7.3,.438,.438,3.7,4.1,.893,0.5,1.6,2.1,4.8,0.5,0.1,3.0,1.8,15.2,,thomais02
66,Isaiah Thomas,28,CLE,PG,15,14,27.1,4.7,12.9,.361,1.5,5.8,.253,3.2,7.1,.449,.418,3.9,4.5,.868,0.5,1.6,2.1,4.5,0.6,0.1,2.7,1.7,14.7,,thomais02
66,Isaiah Thomas,28,LAL,PG,17,1,26.8,5.1,13.4,.383,1.9,5.9,.327,3.2,7.4,.429,.456,3.4,3.7,.921,0.6,1.5,2.1,5.0,0.4,0.1,3.2,1.9,15.6,,thomais02
67,Lauri Markkanen,20,CHI,PF,68,68,29.7,5.5,12.7,.434,2.1,5.9,.362,3.4,6.8,.497,.518,2.1,2.4,.843,1.2,6.3,7.5,1.2,0.6,0.6,1.2,1.5,15.2,,markkla01
68,Dennis Smith Jr.,20,DAL,PG,69,69,29.7,5.9,14.8,.395,1.5,4.9,.313,4.3,9.9,.435,.446,1.9,2.8,.694,0.7,3.0,3.8,5.2,1.0,0.3,2.8,2.2,15.2,ROY-5,smithde03
69,Austin Rivers,25,LAC,SG,61,59,33.7,5.6,13.2,.424,2.2,5.9,.378,3.4,7.3,.461,.508,1.7,2.6,.642,0.4,1.9,2.4,4.0,1.2,0.3,1.8,2.5,15.1,,riverau01
70,Andre Drummond,24,DET,C,78,78,33.7,6.0,11.3,.529,0.0,0.1,.000,6.0,11.2,.536,.529,3.1,5.1,.605,5.1,10.9,16.0,3.0,1.5,1.6,2.6,3.2,15.0,DPOY-15AS,drumman01
71,Rodney Hood,25,2TM,SG,60,23,26.9,5.4,12.5,.429,2.1,5.6,.381,3.3,7.0,.467,.513,1.9,2.2,.860,0.4,2.4,2.8,1.6,0.8,0.2,1.2,1.8,14.7,6MOY-12,hoodro01
71,Rodney Hood,25,UTA,SG,39,12,27.8,6.0,14.2,.424,2.6,6.7,.389,3.4,7.4,.455,.516,2.2,2.5,.876,0.4,2.5,2.8,1.7,0.8,0.2,1.6,1.6,16.8,,hoodro01
71,Rodney Hood,25,CLE,SG,21,11,25.3,4.2,9.5,.442,1.2,3.4,.352,3.0,6.1,.492,.505,1.2,1.5,.813,0.4,2.2,2.6,1.4,0.7,0.2,0.3,2.0,10.8,,hoodro01
72,Otto Porter Jr.,24,WAS,SF,77,77,31.6,5.8,11.5,.503,1.8,4.1,.441,4.0,7.4,.537,.581,1.4,1.7,.828,1.3,5.1,6.4,2.0,1.5,0.5,1.0,2.0,14.7,,porteot01
73,Reggie Jackson,27,DET,PG,45,45,26.7,5.5,12.8,.426,1.2,3.8,.308,4.3,9.1,.475,.471,2.5,3.0,.836,0.6,2.1,2.8,5.3,0.6,0.1,2.2,1.9,14.6,,jacksre01
74,Paul Millsap,32,DEN,PF,38,37,30.1,5.3,11.4,.464,1.0,3.0,.345,4.3,8.5,.506,.509,2.9,4.2,.696,1.7,4.7,6.4,2.8,1.0,1.2,1.9,2.6,14.6,,millspa01
75,Dario Šarić,23,PHI,PF,78,73,29.6,5.2,11.4,.453,2.0,5.1,.393,3.2,6.3,.501,.541,2.3,2.7,.860,2.0,4.7,6.7,2.6,0.7,0.3,1.9,2.1,14.6,,saricda01
76,Jaylen Brown,21,BOS,SG,70,70,30.7,5.3,11.5,.465,1.7,4.4,.395,3.6,7.1,.507,.540,2.1,3.3,.644,0.9,4.0,4.9,1.6,1.0,0.4,1.8,2.6,14.5,DPOY-10,brownja02
77,Zach Randolph,36,SAC,PF,59,58,25.6,6.1,12.9,.473,0.9,2.5,.347,5.3,10.4,.503,.507,1.4,1.8,.785,1.6,5.1,6.7,2.2,0.7,0.2,2.0,2.0,14.5,,randoza01
78,Avery Bradley,27,2TM,SG,46,46,31.2,5.6,13.6,.414,1.6,4.4,.369,4.0,9.2,.436,.474,1.4,1.8,.768,0.5,2.0,2.5,2.0,1.1,0.2,2.2,2.0,14.3,,bradlav01
78,Avery Bradley,27,DET,SG,40,40,31.7,5.8,14.3,.409,1.9,4.9,.381,4.0,9.4,.423,.474,1.5,2.0,.763,0.5,1.9,2.4,2.1,1.2,0.2,2.3,2.0,15.0,,bradlav01
78,Avery Bradley,27,LAC,SG,6,6,27.5,4.3,9.2,.473,0.2,1.5,.111,4.2,7.7,.543,.482,0.3,0.3,1.000,0.5,3.2,3.7,1.8,0.8,0.2,1.3,2.0,9.2,,bradlav01
79,Bojan Bogdanović,28,IND,SF,80,80,30.8,5.1,10.7,.474,1.9,4.8,.402,3.1,5.8,.534,.565,2.2,2.6,.868,0.4,3.0,3.4,1.5,0.7,0.1,1.3,1.6,14.3,,bogdabo02
80,Jusuf Nurkić,23,POR,C,79,79,26.4,6.1,12.0,.505,0.0,0.1,.000,6.1,11.9,.508,.505,2.2,3.5,.630,2.4,6.6,9.0,1.8,0.8,1.4,2.3,3.1,14.3,DPOY-15,nurkiju01
81,Dion Waiters,26,MIA,SG,30,30,30.6,5.4,13.7,.398,1.7,5.7,.306,3.7,8.0,.463,.461,1.7,2.3,.739,0.3,2.3,2.6,3.8,0.8,0.3,2.3,2.0,14.3,,waitedi01
82,Jeff Teague,29,MIN,PG,70,70,33.0,5.1,11.3,.446,1.2,3.3,.368,3.9,8.1,.477,.499,2.9,3.4,.845,0.3,2.6,3.0,7.0,1.5,0.3,2.5,2.4,14.2,,teaguje01
83,Enes Freedom,25,NYK,C,71,71,25.8,5.9,10.0,.592,0.0,0.0,.000,5.9,10.0,.594,.592,2.2,2.6,.848,3.8,7.1,11.0,1.5,0.5,0.5,1.7,2.6,14.1,,kanteen01
84,Taurean Prince,23,ATL,SF,82,82,30.0,5.1,11.9,.426,2.1,5.6,.385,2.9,6.3,.461,.516,1.9,2.2,.844,0.6,4.1,4.7,2.6,1.0,0.5,2.3,2.0,14.1,,princta02
85,Hassan Whiteside,28,MIA,C,54,54,25.3,5.8,10.7,.540,0.0,0.0,1.000,5.7,10.7,.538,.542,2.4,3.4,.703,3.2,8.2,11.4,1.0,0.7,1.7,1.7,2.4,14.0,,whiteha01
86,Jordan Clarkson,25,2TM,SG,81,2,23.3,5.3,11.8,.451,1.4,3.9,.352,3.9,7.9,.500,.509,1.9,2.3,.800,0.7,2.0,2.7,2.7,0.7,0.1,1.6,1.3,13.9,6MOY-7,clarkjo01
86,Jordan Clarkson,25,LAL,SG,53,2,23.7,5.6,12.6,.448,1.3,4.0,.324,4.4,8.6,.505,.499,2.0,2.5,.795,0.8,2.2,3.0,3.3,0.7,0.1,1.8,1.2,14.5,,clarkjo01
86,Jordan Clarkson,25,CLE,SG,28,0,22.6,4.7,10.3,.456,1.6,3.9,.407,3.1,6.4,.486,.533,1.7,2.1,.810,0.5,1.6,2.1,1.7,0.7,0.1,1.1,1.6,12.6,,clarkjo01
87,Steven Adams,24,OKC,C,76,76,32.7,5.9,9.4,.629,0.0,0.0,.000,5.9,9.3,.631,.629,2.1,3.8,.559,5.1,4.0,9.0,1.2,1.2,1.0,1.7,2.8,13.9,DPOY-12,adamsst01
88,Clint Capela,23,HOU,C,74,74,27.5,6.0,9.1,.652,0.0,0.0,.000,6.0,9.1,.653,.652,1.9,3.5,.560,3.3,7.6,10.8,0.9,0.8,1.9,1.4,2.5,13.9,DPOY-14,capelca01
89,Rondae Hollis-Jefferson,23,BRK,SF,68,59,28.2,5.0,10.6,.472,0.2,0.8,.241,4.8,9.9,.491,.481,3.7,4.6,.788,1.5,5.3,6.8,2.5,1.0,0.7,1.8,2.1,13.9,,holliro01
90,Jonathon Simmons,28,ORL,SG,69,50,29.4,5.1,11.0,.465,1.0,3.0,.338,4.1,8.1,.512,.511,2.7,3.5,.768,0.9,2.6,3.5,2.5,0.8,0.2,2.1,2.5,13.9,,simmojo02
91,Jayson Tatum,19,BOS,SF,80,80,30.5,5.0,10.4,.475,1.3,3.0,.434,3.7,7.4,.492,.538,2.7,3.2,.826,0.6,4.4,5.0,1.6,1.0,0.7,1.4,2.1,13.9,ROY-3,tatumja01
92,Marcus Morris,28,BOS,PF,54,21,26.7,4.9,11.3,.429,1.6,4.3,.368,3.3,7.0,.467,.499,2.3,2.9,.805,0.8,4.6,5.4,1.3,0.6,0.2,1.2,1.9,13.6,,morrima03
93,DeMarre Carroll,31,BRK,PF,73,73,29.9,4.5,10.8,.414,2.0,5.4,.371,2.5,5.4,.457,.506,2.6,3.4,.764,1.4,5.1,6.6,2.0,0.8,0.4,1.4,2.3,13.5,,carrode01
94,Rudy Gobert,25,UTA,C,56,56,32.4,4.9,7.9,.622,0.0,0.0,,4.9,7.9,.622,.622,3.6,5.3,.682,2.9,7.8,10.7,1.4,0.8,2.3,1.9,2.7,13.5,DPOY-1DEF1,goberru01
95,Buddy Hield,25,SAC,SG,80,13,25.3,5.2,11.7,.446,2.2,5.1,.431,3.0,6.6,.457,.540,0.9,1.0,.877,0.7,3.2,3.8,1.9,1.1,0.3,1.6,1.9,13.5,,hieldbu01
96,Kentavious Caldwell-Pope,24,LAL,SG,74,74,33.2,4.6,10.8,.426,2.1,5.6,.383,2.4,5.2,.473,.526,2.1,2.6,.789,0.8,4.4,5.2,2.2,1.4,0.2,1.3,2.0,13.4,,caldwke01
97,Kris Dunn,23,CHI,PG,52,43,29.3,5.5,12.8,.429,0.8,2.6,.321,4.7,10.2,.457,.462,1.6,2.2,.737,0.5,3.8,4.3,6.0,2.0,0.5,2.9,3.3,13.4,,dunnkr01
98,Michael Beasley,29,NYK,PF,74,30,22.3,5.5,10.9,.507,0.5,1.2,.395,5.1,9.7,.520,.528,1.7,2.1,.780,1.3,4.3,5.6,1.7,0.5,0.6,1.9,2.0,13.2,,beaslmi01
